Date,Open,High,Low,Close,Adj Close,Volume
2020-10-01,51.56999969482422,52.529998779296875,51.56999969482422,52.33000183105469,51.544219970703125,1596600
2020-10-02,52.060001373291016,53.470001220703125,52.02000045776367,53.09000015258789,52.29280471801758,1491700
2020-10-05,53.150001525878906,53.52000045776367,52.529998779296875,53.310001373291016,52.50950241088867,1463100
2020-10-06,53.529998779296875,54.869998931884766,53.150001525878906,54.38999938964844,53.57328414916992,1334900
2020-10-07,54.72999954223633,54.84000015258789,53.7400016784668,54.08000183105469,53.2679443359375,1063000
2020-10-08,54.220001220703125,55.20000076293945,54.08000183105469,55.18000030517578,54.35142135620117,1405500
2020-10-09,55.220001220703125,55.52000045776367,54.47999954223633,54.7400016784668,53.91802978515625,881300
2020-10-12,54.630001068115234,55.20000076293945,54.59000015258789,54.720001220703125,53.89833068847656,1271800
2020-10-13,54.380001068115234,54.5,53.65999984741211,54.08000183105469,53.2679443359375,898600
2020-10-14,54.290000915527344,54.529998779296875,53.7599983215332,54.04999923706055,53.23838806152344,698000
2020-10-15,53.709999084472656,54.880001068115234,53.619998931884766,54.54999923706055,53.73088073730469,874600
2020-10-16,54.4900016784668,55.22999954223633,54.209999084472656,54.88999938964844,54.065773010253906,1339700
2020-10-19,54.97999954223633,55.220001220703125,54.560001373291016,54.720001220703125,53.89833068847656,1599800
2020-10-20,54.88999938964844,55.380001068115234,54.619998931884766,55.13999938964844,54.3120231628418,875600
2020-10-21,55.0,56.08000183105469,54.97999954223633,55.63999938964844,54.80451583862305,1527000
2020-10-22,55.5,56.650001525878906,55.33000183105469,56.459999084472656,55.61219787597656,1256000
2020-10-23,56.849998474121094,56.86000061035156,56.130001068115234,56.66999816894531,55.81904602050781,832200
2020-10-26,56.290000915527344,57.0099983215332,56.099998474121094,56.83000183105469,55.97665023803711,797800
2020-10-27,57.04999923706055,57.52000045776367,56.630001068115234,57.15999984741211,56.30168914794922,978600
2020-10-28,56.189998626708984,57.060001373291016,55.43000030517578,55.52000045776367,54.686317443847656,1267500
2020-10-29,54.779998779296875,56.27000045776367,54.150001525878906,55.56999969482422,55.11277770996094,967500
2020-10-30,55.41999816894531,55.7400016784668,54.63999938964844,55.279998779296875,54.825164794921875,1348000
2020-11-02,56.060001373291016,56.93000030517578,55.38999938964844,56.689998626708984,56.22356414794922,1342500
2020-11-03,55.91999816894531,57.52000045776367,55.709999084472656,56.439998626708984,55.97562026977539,1951500
2020-11-04,56.29999923706055,57.47999954223633,55.119998931884766,55.34000015258789,54.884674072265625,1552700
2020-11-05,55.86000061035156,56.16999816894531,54.650001525878906,54.880001068115234,54.42845916748047,1145900
2020-11-06,55.25,55.790000915527344,54.04999923706055,54.56999969482422,54.12100601196289,1047800
2020-11-09,56.40999984741211,58.099998474121094,56.29999923706055,56.630001068115234,56.164058685302734,1551000
2020-11-10,56.40999984741211,57.380001068115234,56.40999984741211,56.959999084472656,56.49134063720703,1132500
2020-11-11,57.16999816894531,57.779998779296875,56.97999954223633,57.41999816894531,56.94755554199219,733900
2020-11-12,57.16999816894531,57.38999938964844,55.86000061035156,56.130001068115234,55.668174743652344,1282000
2020-11-13,56.5099983215332,56.79999923706055,55.849998474121094,56.20000076293945,55.73759841918945,978000
2020-11-16,57.0099983215332,57.119998931884766,55.790000915527344,56.439998626708984,55.97562026977539,1032600
2020-11-17,56.22999954223633,56.54999923706055,54.65999984741211,54.72999954223633,54.27968978881836,1405600
2020-11-18,54.97999954223633,55.11000061035156,53.0099983215332,53.060001373291016,52.62343215942383,1501800
2020-11-19,53.599998474121094,53.709999084472656,52.220001220703125,52.470001220703125,52.03828811645508,1022600
2020-11-20,52.52000045776367,53.150001525878906,52.15999984741211,52.869998931884766,52.434993743896484,1667800
2020-11-23,53.15999984741211,53.400001525878906,52.599998474121094,52.75,52.315982818603516,1049000
2020-11-24,53.040000915527344,53.5,52.54999923706055,53.369998931884766,52.93088150024414,1208600
2020-11-25,53.41999816894531,53.869998931884766,52.7599983215332,53.5099983215332,53.06972885131836,1282500
2020-11-27,53.38999938964844,53.709999084472656,52.560001373291016,52.7599983215332,52.325897216796875,461200
2020-11-30,52.61000061035156,52.95000076293945,52.11000061035156,52.599998474121094,52.167213439941406,2092700
2020-12-01,52.959999084472656,53.70000076293945,52.810001373291016,53.369998931884766,52.93088150024414,1355900
2020-12-02,53.150001525878906,53.849998474121094,52.689998626708984,53.81999969482422,53.37717819213867,1412100
2020-12-03,53.689998626708984,53.689998626708984,52.880001068115234,53.36000061035156,52.920963287353516,1485100
2020-12-04,53.34000015258789,53.77000045776367,52.65999984741211,52.880001068115234,52.44491195678711,1270000
2020-12-07,53.02000045776367,53.369998931884766,52.7400016784668,53.34000015258789,52.901126861572266,1267000
2020-12-08,53.099998474121094,53.31999969482422,52.54999923706055,52.7599983215332,52.325897216796875,1177000
2020-12-09,52.810001373291016,52.849998474121094,51.91999816894531,52.29999923706055,51.86968231201172,1161800
2020-12-10,51.9900016784668,52.36000061035156,51.4900016784668,51.86000061035156,51.43330383300781,1016100
2020-12-11,51.58000183105469,51.83000183105469,51.43000030517578,51.709999084472656,51.28453826904297,810200
2020-12-14,52.20000076293945,52.470001220703125,51.31999969482422,51.34000015258789,50.91758346557617,677700
2020-12-15,51.560001373291016,52.58000183105469,51.209999084472656,52.380001068115234,51.94902801513672,1108000
2020-12-16,52.58000183105469,52.86000061035156,51.619998931884766,51.63999938964844,51.21511459350586,1378800
2020-12-17,51.84000015258789,52.310001373291016,51.66999816894531,51.72999954223633,51.30437469482422,1224100
2020-12-18,51.56999969482422,51.88999938964844,50.66999816894531,51.04999923706055,50.62997055053711,2601900
2020-12-21,50.540000915527344,50.810001373291016,49.36000061035156,50.34000015258789,49.925811767578125,1692300
2020-12-22,50.310001373291016,50.34000015258789,49.90999984741211,50.18000030517578,49.767127990722656,1059700
2020-12-23,50.470001220703125,50.68000030517578,49.540000915527344,49.540000915527344,49.13239288330078,1005300
2020-12-24,49.58000183105469,50.06999969482422,47.61000061035156,50.02000045776367,49.60844421386719,743200
2020-12-28,50.349998474121094,50.81999969482422,50.130001068115234,50.310001373291016,49.896060943603516,743600
2020-12-29,50.61000061035156,50.90999984741211,50.2599983215332,50.47999954223633,50.064659118652344,1048600
2020-12-30,50.52000045776367,51.0,50.36000061035156,50.7599983215332,50.34235382080078,563800
2020-12-31,50.4900016784668,51.61000061035156,50.41999816894531,51.529998779296875,51.10601806640625,916200
2021-01-04,51.529998779296875,51.540000915527344,50.27000045776367,50.4900016784668,50.07457733154297,807700
2021-01-05,50.5,50.790000915527344,50.02000045776367,50.25,49.836551666259766,968100
2021-01-06,50.58000183105469,51.279998779296875,50.22999954223633,51.0,50.580379486083984,969900
2021-01-07,50.95000076293945,50.95000076293945,49.09000015258789,49.11000061035156,48.7059326171875,1317600
2021-01-08,49.20000076293945,49.470001220703125,48.65999984741211,49.349998474121094,48.94395446777344,1183500
2021-01-11,49.33000183105469,49.560001373291016,48.22999954223633,48.54999923706055,48.15053939819336,1022900
2021-01-12,48.400001525878906,48.540000915527344,47.209999084472656,48.029998779296875,47.63481521606445,920700
2021-01-13,48.189998626708984,48.95000076293945,47.97999954223633,48.75,48.34889221191406,951500
2021-01-14,48.68000030517578,48.70000076293945,47.560001373291016,48.09000015258789,47.6943244934082,936400
2021-01-15,47.939998626708984,49.56999969482422,47.709999084472656,49.470001220703125,49.06296920776367,1652400
2021-01-19,49.86000061035156,50.119998931884766,49.029998779296875,49.630001068115234,49.22165298461914,1934200
2021-01-20,49.310001373291016,50.150001525878906,49.220001220703125,49.91999816894531,49.5092658996582,1867000
2021-01-21,49.77000045776367,50.15999984741211,49.5099983215332,49.75,49.34066390991211,920300
2021-01-22,49.81999969482422,49.81999969482422,48.709999084472656,49.40999984741211,49.00346374511719,1283500
2021-01-25,49.40999984741211,50.68000030517578,49.04999923706055,50.5,50.084495544433594,2205300
2021-01-26,50.5,50.5,49.54999923706055,49.84000015258789,49.42992401123047,1077400
2021-01-27,49.560001373291016,50.11000061035156,48.5099983215332,48.97999954223633,48.57699966430664,1452400
2021-01-28,48.91999816894531,49.91999816894531,48.56999969482422,48.959999084472656,48.959999084472656,1236500
2021-01-29,48.84000015258789,49.13999938964844,48.06999969482422,48.650001525878906,48.650001525878906,1785800
2021-02-01,48.7400016784668,49.40999984741211,48.25,48.95000076293945,48.95000076293945,1236500
2021-02-02,49.130001068115234,49.90999984741211,48.77000045776367,49.02000045776367,49.02000045776367,1065800
2021-02-03,49.400001525878906,49.939998626708984,49.040000915527344,49.11000061035156,49.11000061035156,1229000
2021-02-04,48.93000030517578,49.75,48.70000076293945,49.459999084472656,49.459999084472656,924800
2021-02-05,49.45000076293945,49.869998931884766,49.310001373291016,49.68000030517578,49.68000030517578,778500
2021-02-08,49.66999816894531,50.0,48.95000076293945,49.060001373291016,49.060001373291016,875700
2021-02-09,49.279998779296875,49.439998626708984,48.25,48.84000015258789,48.84000015258789,834500
2021-02-10,49.13999938964844,49.52000045776367,48.86000061035156,49.119998931884766,49.119998931884766,800400
2021-02-11,49.130001068115234,49.400001525878906,48.5,48.709999084472656,48.709999084472656,912800
2021-02-12,48.66999816894531,48.849998474121094,48.119998931884766,48.290000915527344,48.290000915527344,1269100
2021-02-16,48.54999923706055,48.66999816894531,47.7400016784668,47.81999969482422,47.81999969482422,1128300
2021-02-17,47.9900016784668,48.380001068115234,47.849998474121094,48.22999954223633,48.22999954223633,999100
2021-02-18,47.939998626708984,48.689998626708984,47.939998626708984,48.61000061035156,48.61000061035156,1045700
2021-02-19,49.9900016784668,49.9900016784668,47.540000915527344,47.630001068115234,47.630001068115234,1901100
2021-02-22,47.5,47.77000045776367,46.4900016784668,47.130001068115234,47.130001068115234,1337800
2021-02-23,47.540000915527344,48.68000030517578,47.36000061035156,48.22999954223633,48.22999954223633,1880000
2021-02-24,48.40999984741211,48.40999984741211,47.290000915527344,47.529998779296875,47.529998779296875,1495500
